"","participant","figure2","label2","type","total_ss_answer","accurate","agegroup","total_ss_answer_c"
"719","466599","resources/real_fg_memory_images/fg19.jpg","Scam","artificial",29,1,"Young",3.36458333333333
"720","466599","resources/real_fg_memory_images/fg20.jpg","Scam","artificial",29,1,"Young",3.36458333333333
"721","473890","resources/real_fg_memory_images/orig12.jpg","Neutral","real",24,0,"Young",-1.63541666666667
"722","473890","resources/real_fg_memory_images/fg29.jpg","Neutral","artificial",24,0,"Young",-1.63541666666667
"723","473890","resources/real_fg_memory_images/fg26.jpg","Neutral","artificial",24,1,"Young",-1.63541666666667
"724","473890","resources/real_fg_memory_images/orig10.jpg","Neutral","real",24,1,"Young",-1.63541666666667
"725","473890","resources/real_fg_memory_images/fg19.jpg","Scam","artificial",24,1,"Young",-1.63541666666667
"726","473890","resources/real_fg_memory_images/fg24.jpg","Scam","artificial",24,1,"Young",-1.63541666666667
"727","473890","resources/real_fg_memory_images/fg30.jpg","Neutral","artificial",24,1,"Young",-1.63541666666667
"728","473890","resources/real_fg_memory_images/orig6.jpg","Scam","real",24,1,"Young",-1.63541666666667
"729","473890","resources/real_fg_memory_images/fg20.jpg","Scam","artificial",24,0,"Young",-1.63541666666667
"730","473890","resources/real_fg_memory_images/orig3.jpg","Scam","real",24,1,"Young",-1.63541666666667
"731","473890","resources/real_fg_memory_images/orig2.jpg","Scam","real",24,0,"Young",-1.63541666666667
"732","473890","resources/real_fg_memory_images/orig11.jpg","Neutral","real",24,1,"Young",-1.63541666666667
"733","473890","resources/real_fg_memory_images/orig5.jpg","Scam","real",24,1,"Young",-1.63541666666667
"734","473890","resources/real_fg_memory_images/orig4.jpg","Scam","real",24,0,"Young",-1.63541666666667
"735","473890","resources/real_fg_memory_images/fg25.jpg","Neutral","artificial",24,1,"Young",-1.63541666666667
"736","473890","resources/real_fg_memory_images/fg28.jpg","Neutral","artificial",24,1,"Young",-1.63541666666667
"737","473890","resources/real_fg_memory_images/fg23.jpg","Scam","artificial",24,0,"Young",-1.63541666666667
"738","473890","resources/real_fg_memory_images/fg21.jpg","Scam","artificial",24,0,"Young",-1.63541666666667
"739","473890","resources/real_fg_memory_images/fg22.jpg","Scam","artificial",24,1,"Young",-1.63541666666667
"740","473890","resources/real_fg_memory_images/orig8.jpg","Neutral","real",24,1,"Young",-1.63541666666667
"741","473890","resources/real_fg_memory_images/orig1.jpg","Scam","real",24,1,"Young",-1.63541666666667
"742","473890","resources/real_fg_memory_images/orig9.jpg","Neutral","real",24,0,"Young",-1.63541666666667
"743","473890","resources/real_fg_memory_images/orig7.jpg","Neutral","real",24,1,"Young",-1.63541666666667
"744","473890","resources/real_fg_memory_images/fg27.jpg","Neutral","artificial",24,0,"Young",-1.63541666666667
"745","475074","resources/real_fg_memory_images/orig11.jpg","Neutral","real",28,1,"Young",2.36458333333333
"746","475074","resources/real_fg_memory_images/orig3.jpg","Scam","real",28,1,"Young",2.36458333333333
"747","475074","resources/real_fg_memory_images/fg26.jpg","Neutral","artificial",28,0,"Young",2.36458333333333
"748","475074","resources/real_fg_memory_images/orig5.jpg","Scam","real",28,0,"Young",2.36458333333333
"749","475074","resources/real_fg_memory_images/fg30.jpg","Neutral","artificial",28,0,"Young",2.36458333333333
"750","475074","resources/real_fg_memory_images/orig12.jpg","Neutral","real",28,1,"Young",2.36458333333333
"751","475074","resources/real_fg_memory_images/orig1.jpg","Scam","real",28,1,"Young",2.36458333333333
"752","475074","resources/real_fg_memory_images/fg23.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"753","475074","resources/real_fg_memory_images/fg22.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"754","475074","resources/real_fg_memory_images/fg29.jpg","Neutral","artificial",28,1,"Young",2.36458333333333
"755","475074","resources/real_fg_memory_images/fg25.jpg","Neutral","artificial",28,0,"Young",2.36458333333333
"756","475074","resources/real_fg_memory_images/orig8.jpg","Neutral","real",28,1,"Young",2.36458333333333
"757","475074","resources/real_fg_memory_images/fg27.jpg","Neutral","artificial",28,0,"Young",2.36458333333333
"758","475074","resources/real_fg_memory_images/orig10.jpg","Neutral","real",28,0,"Young",2.36458333333333
"759","475074","resources/real_fg_memory_images/orig2.jpg","Scam","real",28,1,"Young",2.36458333333333
"760","475074","resources/real_fg_memory_images/orig9.jpg","Neutral","real",28,1,"Young",2.36458333333333
"761","475074","resources/real_fg_memory_images/fg19.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"762","475074","resources/real_fg_memory_images/fg24.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"763","475074","resources/real_fg_memory_images/orig4.jpg","Scam","real",28,1,"Young",2.36458333333333
"764","475074","resources/real_fg_memory_images/orig7.jpg","Neutral","real",28,1,"Young",2.36458333333333
"765","475074","resources/real_fg_memory_images/fg28.jpg","Neutral","artificial",28,0,"Young",2.36458333333333
"766","475074","resources/real_fg_memory_images/fg21.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"767","475074","resources/real_fg_memory_images/orig6.jpg","Scam","real",28,0,"Young",2.36458333333333
"768","475074","resources/real_fg_memory_images/fg20.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"769","478150","resources/real_fg_memory_images/orig9.jpg","Neutral","real",26,0,"Young",0.364583333333332
"770","478150","resources/real_fg_memory_images/orig6.jpg","Scam","real",26,0,"Young",0.364583333333332
"771","478150","resources/real_fg_memory_images/fg21.jpg","Scam","artificial",26,0,"Young",0.364583333333332
"772","478150","resources/real_fg_memory_images/fg19.jpg","Scam","artificial",26,1,"Young",0.364583333333332
"773","478150","resources/real_fg_memory_images/orig10.jpg","Neutral","real",26,1,"Young",0.364583333333332
"774","478150","resources/real_fg_memory_images/fg25.jpg","Neutral","artificial",26,0,"Young",0.364583333333332
"775","478150","resources/real_fg_memory_images/fg29.jpg","Neutral","artificial",26,0,"Young",0.364583333333332
"776","478150","resources/real_fg_memory_images/orig7.jpg","Neutral","real",26,0,"Young",0.364583333333332
"777","478150","resources/real_fg_memory_images/fg28.jpg","Neutral","artificial",26,1,"Young",0.364583333333332
"778","478150","resources/real_fg_memory_images/fg23.jpg","Scam","artificial",26,1,"Young",0.364583333333332
"779","478150","resources/real_fg_memory_images/fg27.jpg","Neutral","artificial",26,0,"Young",0.364583333333332
"780","478150","resources/real_fg_memory_images/orig2.jpg","Scam","real",26,1,"Young",0.364583333333332
"781","478150","resources/real_fg_memory_images/orig4.jpg","Scam","real",26,1,"Young",0.364583333333332
"782","478150","resources/real_fg_memory_images/fg24.jpg","Scam","artificial",26,1,"Young",0.364583333333332
"783","478150","resources/real_fg_memory_images/fg30.jpg","Neutral","artificial",26,1,"Young",0.364583333333332
"784","478150","resources/real_fg_memory_images/fg20.jpg","Scam","artificial",26,1,"Young",0.364583333333332
"785","478150","resources/real_fg_memory_images/orig3.jpg","Scam","real",26,0,"Young",0.364583333333332
"786","478150","resources/real_fg_memory_images/fg22.jpg","Scam","artificial",26,1,"Young",0.364583333333332
"787","478150","resources/real_fg_memory_images/orig8.jpg","Neutral","real",26,1,"Young",0.364583333333332
"788","478150","resources/real_fg_memory_images/orig5.jpg","Scam","real",26,1,"Young",0.364583333333332
"789","478150","resources/real_fg_memory_images/orig12.jpg","Neutral","real",26,1,"Young",0.364583333333332
"790","478150","resources/real_fg_memory_images/orig1.jpg","Scam","real",26,1,"Young",0.364583333333332
"791","478150","resources/real_fg_memory_images/fg26.jpg","Neutral","artificial",26,1,"Young",0.364583333333332
"792","478150","resources/real_fg_memory_images/orig11.jpg","Neutral","real",26,1,"Young",0.364583333333332
"793","487325","resources/real_fg_memory_images/orig8.jpg","Neutral","real",24,1,"Young",-1.63541666666667
"794","487325","resources/real_fg_memory_images/orig10.jpg","Neutral","real",24,1,"Young",-1.63541666666667
"795","487325","resources/real_fg_memory_images/fg20.jpg","Scam","artificial",24,1,"Young",-1.63541666666667
"796","487325","resources/real_fg_memory_images/orig12.jpg","Neutral","real",24,1,"Young",-1.63541666666667
"797","487325","resources/real_fg_memory_images/fg21.jpg","Scam","artificial",24,0,"Young",-1.63541666666667
"798","487325","resources/real_fg_memory_images/fg19.jpg","Scam","artificial",24,0,"Young",-1.63541666666667
"799","487325","resources/real_fg_memory_images/orig1.jpg","Scam","real",24,1,"Young",-1.63541666666667
"800","487325","resources/real_fg_memory_images/orig4.jpg","Scam","real",24,1,"Young",-1.63541666666667
"801","487325","resources/real_fg_memory_images/fg24.jpg","Scam","artificial",24,1,"Young",-1.63541666666667
"802","487325","resources/real_fg_memory_images/orig2.jpg","Scam","real",24,1,"Young",-1.63541666666667
"803","487325","resources/real_fg_memory_images/fg23.jpg","Scam","artificial",24,0,"Young",-1.63541666666667
"804","487325","resources/real_fg_memory_images/orig6.jpg","Scam","real",24,0,"Young",-1.63541666666667
"805","487325","resources/real_fg_memory_images/orig5.jpg","Scam","real",24,0,"Young",-1.63541666666667
"806","487325","resources/real_fg_memory_images/fg29.jpg","Neutral","artificial",24,1,"Young",-1.63541666666667
"807","487325","resources/real_fg_memory_images/fg22.jpg","Scam","artificial",24,1,"Young",-1.63541666666667
"808","487325","resources/real_fg_memory_images/orig7.jpg","Neutral","real",24,1,"Young",-1.63541666666667
"809","487325","resources/real_fg_memory_images/fg26.jpg","Neutral","artificial",24,1,"Young",-1.63541666666667
"810","487325","resources/real_fg_memory_images/orig9.jpg","Neutral","real",24,1,"Young",-1.63541666666667
"811","487325","resources/real_fg_memory_images/orig11.jpg","Neutral","real",24,1,"Young",-1.63541666666667
"812","487325","resources/real_fg_memory_images/fg25.jpg","Neutral","artificial",24,0,"Young",-1.63541666666667
"813","487325","resources/real_fg_memory_images/fg28.jpg","Neutral","artificial",24,1,"Young",-1.63541666666667
"814","487325","resources/real_fg_memory_images/fg27.jpg","Neutral","artificial",24,1,"Young",-1.63541666666667
"815","487325","resources/real_fg_memory_images/fg30.jpg","Neutral","artificial",24,0,"Young",-1.63541666666667
"816","487325","resources/real_fg_memory_images/orig3.jpg","Scam","real",24,1,"Young",-1.63541666666667
"817","511","resources/real_fg_memory_images/orig11.jpg","Neutral","real",27,1,"Young",1.36458333333333
"818","511","resources/real_fg_memory_images/fg23.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"819","511","resources/real_fg_memory_images/orig3.jpg","Scam","real",27,1,"Young",1.36458333333333
"820","511","resources/real_fg_memory_images/fg30.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"821","511","resources/real_fg_memory_images/fg22.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"822","511","resources/real_fg_memory_images/fg21.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"823","511","resources/real_fg_memory_images/fg25.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"824","511","resources/real_fg_memory_images/orig2.jpg","Scam","real",27,1,"Young",1.36458333333333
"825","511","resources/real_fg_memory_images/orig10.jpg","Neutral","real",27,0,"Young",1.36458333333333
"826","511","resources/real_fg_memory_images/fg29.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"827","511","resources/real_fg_memory_images/orig12.jpg","Neutral","real",27,0,"Young",1.36458333333333
"828","511","resources/real_fg_memory_images/orig6.jpg","Scam","real",27,0,"Young",1.36458333333333
"829","511","resources/real_fg_memory_images/orig1.jpg","Scam","real",27,0,"Young",1.36458333333333
"830","511","resources/real_fg_memory_images/fg27.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"831","511","resources/real_fg_memory_images/fg28.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"832","511","resources/real_fg_memory_images/fg24.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"833","511","resources/real_fg_memory_images/orig8.jpg","Neutral","real",27,0,"Young",1.36458333333333
"834","511","resources/real_fg_memory_images/orig4.jpg","Scam","real",27,1,"Young",1.36458333333333
"835","511","resources/real_fg_memory_images/orig7.jpg","Neutral","real",27,0,"Young",1.36458333333333
"836","511","resources/real_fg_memory_images/fg20.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"837","511","resources/real_fg_memory_images/orig9.jpg","Neutral","real",27,0,"Young",1.36458333333333
"838","511","resources/real_fg_memory_images/fg19.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"839","511","resources/real_fg_memory_images/orig5.jpg","Scam","real",27,1,"Young",1.36458333333333
"840","511","resources/real_fg_memory_images/fg26.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"841","519824","resources/real_fg_memory_images/orig11.jpg","Neutral","real",27,0,"Young",1.36458333333333
"842","519824","resources/real_fg_memory_images/orig2.jpg","Scam","real",27,0,"Young",1.36458333333333
"843","519824","resources/real_fg_memory_images/orig5.jpg","Scam","real",27,1,"Young",1.36458333333333
"844","519824","resources/real_fg_memory_images/orig8.jpg","Neutral","real",27,1,"Young",1.36458333333333
"845","519824","resources/real_fg_memory_images/orig1.jpg","Scam","real",27,0,"Young",1.36458333333333
"846","519824","resources/real_fg_memory_images/orig10.jpg","Neutral","real",27,0,"Young",1.36458333333333
"847","519824","resources/real_fg_memory_images/orig4.jpg","Scam","real",27,0,"Young",1.36458333333333
"848","519824","resources/real_fg_memory_images/fg29.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"849","519824","resources/real_fg_memory_images/fg25.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"850","519824","resources/real_fg_memory_images/fg27.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"851","519824","resources/real_fg_memory_images/orig9.jpg","Neutral","real",27,1,"Young",1.36458333333333
"852","519824","resources/real_fg_memory_images/orig7.jpg","Neutral","real",27,0,"Young",1.36458333333333
"853","519824","resources/real_fg_memory_images/fg22.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"854","519824","resources/real_fg_memory_images/fg20.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"855","519824","resources/real_fg_memory_images/fg24.jpg","Scam","artificial",27,0,"Young",1.36458333333333
"856","519824","resources/real_fg_memory_images/fg23.jpg","Scam","artificial",27,0,"Young",1.36458333333333
"857","519824","resources/real_fg_memory_images/fg21.jpg","Scam","artificial",27,0,"Young",1.36458333333333
"858","519824","resources/real_fg_memory_images/orig6.jpg","Scam","real",27,0,"Young",1.36458333333333
"859","519824","resources/real_fg_memory_images/fg30.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"860","519824","resources/real_fg_memory_images/fg28.jpg","Neutral","artificial",27,0,"Young",1.36458333333333
"861","519824","resources/real_fg_memory_images/fg26.jpg","Neutral","artificial",27,1,"Young",1.36458333333333
"862","519824","resources/real_fg_memory_images/fg19.jpg","Scam","artificial",27,1,"Young",1.36458333333333
"863","519824","resources/real_fg_memory_images/orig12.jpg","Neutral","real",27,0,"Young",1.36458333333333
