"","participant","textbox_comp.text","figure2","Type","type","label2","button_selections_test","textbox_comp_2.text","slider1.response","ss_question","Gender","textboxAge.text"
"922","324807",NA,"resources/real_fg_memory_images/orig6.jpg",NA,"real","Scam",NA,NA,NA,NA,NA,NA
"923","324807",NA,"resources/real_fg_memory_images/orig1.jpg",NA,"real","Scam",NA,NA,NA,NA,NA,NA
"924","324807",NA,"resources/real_fg_memory_images/orig8.jpg",NA,"real","Neutral",NA,NA,NA,NA,NA,NA
"925","324807",NA,"resources/real_fg_memory_images/orig4.jpg",NA,"real","Scam",NA,NA,NA,NA,NA,NA
"926","324807",NA,"resources/real_fg_memory_images/orig7.jpg",NA,"real","Neutral",NA,NA,NA,NA,NA,NA
"927","324807",NA,"resources/real_fg_memory_images/fg23.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"928","324807",NA,"resources/real_fg_memory_images/orig2.jpg",NA,"real","Scam",NA,NA,NA,NA,NA,NA
"929","324807",NA,"resources/real_fg_memory_images/orig5.jpg",NA,"real","Scam",NA,NA,NA,NA,NA,NA
"930","324807",NA,"resources/real_fg_memory_images/orig11.jpg",NA,"real","Neutral",NA,NA,NA,NA,NA,NA
"931","324807",NA,"resources/real_fg_memory_images/fg22.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"932","324807",NA,"resources/real_fg_memory_images/fg25.jpg",NA,"artificial","Neutral",NA,NA,NA,NA,NA,NA
"933","324807",NA,"resources/real_fg_memory_images/fg19.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"934","324807",NA,"resources/real_fg_memory_images/fg30.jpg",NA,"artificial","Neutral",NA,NA,NA,NA,NA,NA
"935","324807",NA,"resources/real_fg_memory_images/fg29.jpg",NA,"artificial","Neutral",NA,NA,NA,NA,NA,NA
"936","324807",NA,"resources/real_fg_memory_images/fg21.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"937","324807",NA,"resources/real_fg_memory_images/fg27.jpg",NA,"artificial","Neutral",NA,NA,NA,NA,NA,NA
"938","324807",NA,"resources/real_fg_memory_images/fg20.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"939","324807",NA,"resources/real_fg_memory_images/fg24.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"940","324807",NA,"resources/real_fg_memory_images/orig9.jpg",NA,"real","Neutral",NA,NA,NA,NA,NA,NA
"941","324807",NA,"resources/real_fg_memory_images/orig12.jpg",NA,"real","Neutral",NA,NA,NA,NA,NA,NA
"942","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","324807",NA,"resources/real_fg_memory_images/orig12.jpg",NA,"real","Neutral","[""neutral_button""]","5",NA,NA,NA,NA
"944","324807",NA,"resources/real_fg_memory_images/orig8.jpg",NA,"real","Neutral","[""scam_button""]","5",NA,NA,NA,NA
"945","324807",NA,"resources/real_fg_memory_images/fg29.jpg",NA,"artificial","Neutral","[""neutral_button""]","9",NA,NA,NA,NA
"946","324807",NA,"resources/real_fg_memory_images/fg21.jpg",NA,"artificial","Scam","[""scam_button""]","9",NA,NA,NA,NA
"947","324807",NA,"resources/real_fg_memory_images/fg25.jpg",NA,"artificial","Neutral","[""neutral_button""]","9",NA,NA,NA,NA
"948","324807",NA,"resources/real_fg_memory_images/orig5.jpg",NA,"real","Scam","[""neutral_button""]","6",NA,NA,NA,NA
"949","324807",NA,"resources/real_fg_memory_images/orig9.jpg",NA,"real","Neutral","[""neutral_button""]","6",NA,NA,NA,NA
"950","324807",NA,"resources/real_fg_memory_images/fg26.jpg",NA,"artificial","Neutral","[""neutral_button""]","5",NA,NA,NA,NA
"951","324807",NA,"resources/real_fg_memory_images/orig10.jpg",NA,"real","Neutral","[""scam_button""]","8",NA,NA,NA,NA
