"","participant","textbox_comp.text","figure2","Type","type","label2","button_selections_test","textbox_comp_2.text","slider1.response","ss_question","Gender","textboxAge.text"
"2114","398217",NA,"resources/real_fg_memory_images/orig21.jpg",NA,"real","Neutral","[""neutral_button""]","10",NA,NA,NA,NA
"2115","398217",NA,"resources/real_fg_memory_images/fg7.jpg",NA,"artificial","Scam","[""scam_button""]","10",NA,NA,NA,NA
"2116","398217",NA,"resources/real_fg_memory_images/orig22.jpg",NA,"real","Neutral","[""neutral_button""]","10",NA,NA,NA,NA
"2117","398217",NA,"resources/real_fg_memory_images/fg2.jpg",NA,"artificial","Neutral","[""scam_button""]","4",NA,NA,NA,NA
"2118","398217",NA,"resources/real_fg_memory_images/orig28.jpg",NA,"real","Scam","[""neutral_button""]","9",NA,NA,NA,NA
"2119","398217",NA,"resources/real_fg_memory_images/fg5.jpg",NA,"artificial","Neutral","[""scam_button""]","5",NA,NA,NA,NA
"2120","398217",NA,"resources/real_fg_memory_images/fg8.jpg",NA,"artificial","Scam","[""scam_button""]","10",NA,NA,NA,NA
"2121","398217",NA,"resources/real_fg_memory_images/fg12.jpg",NA,"artificial","Scam","[""neutral_button""]","2",NA,NA,NA,NA
"2122","398217",NA,"resources/real_fg_memory_images/orig27.jpg",NA,"real","Scam","[""scam_button""]","9",NA,NA,NA,NA
"2123","398217",NA,"resources/real_fg_memory_images/fg1.jpg",NA,"artificial","Neutral","[""neutral_button""]","10",NA,NA,NA,NA
"2124","398217",NA,"resources/real_fg_memory_images/fg9.jpg",NA,"artificial","Scam","[""neutral_button""]","10",NA,NA,NA,NA
"2125","398217",NA,"resources/real_fg_memory_images/orig20.jpg",NA,"real","Neutral","[""scam_button""]","7",NA,NA,NA,NA
"2126","398217",NA,"resources/real_fg_memory_images/fg4.jpg",NA,"artificial","Neutral","[""scam_button""]","10",NA,NA,NA,NA
"2127","398217",NA,"resources/real_fg_memory_images/fg3.jpg",NA,"artificial","Neutral","[""neutral_button""]","8",NA,NA,NA,NA
"2128","398217",NA,"resources/real_fg_memory_images/orig30.jpg",NA,"real","Scam","[""neutral_button""]","10",NA,NA,NA,NA
"2129","398217",NA,"resources/real_fg_memory_images/fg6.jpg",NA,"artificial","Neutral","[""scam_button""]","7",NA,NA,NA,NA
"2130","398217",NA,"resources/real_fg_memory_images/orig25.jpg",NA,"real","Scam","[""neutral_button""]","8",NA,NA,NA,NA
"2131","398217",NA,"resources/real_fg_memory_images/fg10.jpg",NA,"artificial","Scam","[""scam_button""]","4",NA,NA,NA,NA
"2132","398217",NA,"resources/real_fg_memory_images/fg11.jpg",NA,"artificial","Scam","[""neutral_button""]","9",NA,NA,NA,NA
"2133","398217",NA,"resources/real_fg_memory_images/orig29.jpg",NA,"real","Scam","[""scam_button""]","10",NA,NA,NA,NA
"2134","398217",NA,"resources/real_fg_memory_images/orig23.jpg",NA,"real","Neutral","[""neutral_button""]","4",NA,NA,NA,NA
"2135","398217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136","398217",7,"resources/real_fg_memory_images/orig21.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"2137","398217",5,"resources/real_fg_memory_images/fg14.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"2138","398217",1,"resources/real_fg_memory_images/fg3.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"2139","398217",2,"resources/real_fg_memory_images/fg1.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"2140","398217",3,"resources/real_fg_memory_images/fg2.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"2141","398217",8,"resources/real_fg_memory_images/orig20.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"2142","398217",9,"resources/real_fg_memory_images/orig34.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"2143","398217",10,"resources/real_fg_memory_images/orig35.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"2144","398217",2,"resources/real_fg_memory_images/orig31.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"2145","398217",3,"resources/real_fg_memory_images/fg17.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"2146","398217",8,"resources/real_fg_memory_images/fg15.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"2147","398217",10,"resources/real_fg_memory_images/orig23.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
