"","participant","figure2","label2","textbox_comp_2.text","type","accurate","agegroup"
"3950","855924","resources/real_fg_memory_images/fg8.jpg","Scam",5,"artificial",0,"Older"
"3951","855924","resources/real_fg_memory_images/fg6.jpg","Neutral",5,"artificial",0,"Older"
"3952","855924","resources/real_fg_memory_images/orig28.jpg","Scam",5,"real",0,"Older"
"3953","855924","resources/real_fg_memory_images/fg7.jpg","Scam",6,"artificial",0,"Older"
"3954","855924","resources/real_fg_memory_images/fg5.jpg","Neutral",5,"artificial",1,"Older"
"3955","855924","resources/real_fg_memory_images/fg9.jpg","Scam",8,"artificial",1,"Older"
"3956","855924","resources/real_fg_memory_images/fg1.jpg","Neutral",8,"artificial",1,"Older"
"3957","855924","resources/real_fg_memory_images/orig22.jpg","Neutral",5,"real",0,"Older"
"3958","870665","resources/real_fg_memory_images/orig27.jpg","Scam",10,"real",1,"Older"
"3959","870665","resources/real_fg_memory_images/fg6.jpg","Neutral",9,"artificial",0,"Older"
"3960","870665","resources/real_fg_memory_images/fg5.jpg","Neutral",10,"artificial",0,"Older"
"3961","870665","resources/real_fg_memory_images/orig24.jpg","Neutral",9,"real",0,"Older"
"3962","870665","resources/real_fg_memory_images/fg4.jpg","Neutral",10,"artificial",0,"Older"
"3963","870665","resources/real_fg_memory_images/orig29.jpg","Scam",10,"real",1,"Older"
"3964","870665","resources/real_fg_memory_images/orig23.jpg","Neutral",8,"real",1,"Older"
"3965","870665","resources/real_fg_memory_images/fg1.jpg","Neutral",10,"artificial",0,"Older"
"3966","870665","resources/real_fg_memory_images/orig21.jpg","Neutral",8,"real",0,"Older"
"3967","870665","resources/real_fg_memory_images/orig30.jpg","Scam",10,"real",1,"Older"
"3968","870665","resources/real_fg_memory_images/orig28.jpg","Scam",10,"real",1,"Older"
"3969","870665","resources/real_fg_memory_images/orig26.jpg","Scam",10,"real",1,"Older"
"3970","870665","resources/real_fg_memory_images/fg12.jpg","Scam",10,"artificial",1,"Older"
"3971","870665","resources/real_fg_memory_images/orig20.jpg","Neutral",8,"real",1,"Older"
"3972","870665","resources/real_fg_memory_images/orig19.jpg","Neutral",9,"real",1,"Older"
"3973","870665","resources/real_fg_memory_images/fg7.jpg","Scam",10,"artificial",1,"Older"
"3974","870665","resources/real_fg_memory_images/fg10.jpg","Scam",10,"artificial",1,"Older"
"3975","870665","resources/real_fg_memory_images/orig22.jpg","Neutral",10,"real",1,"Older"
"3976","870665","resources/real_fg_memory_images/fg9.jpg","Scam",9,"artificial",1,"Older"
"3977","870665","resources/real_fg_memory_images/fg3.jpg","Neutral",10,"artificial",1,"Older"
"3978","870665","resources/real_fg_memory_images/orig25.jpg","Scam",10,"real",1,"Older"
"3979","870665","resources/real_fg_memory_images/fg11.jpg","Scam",10,"artificial",1,"Older"
"3980","870665","resources/real_fg_memory_images/fg2.jpg","Neutral",10,"artificial",1,"Older"
"3981","870665","resources/real_fg_memory_images/fg8.jpg","Scam",10,"artificial",1,"Older"
"3982","909530","resources/real_fg_memory_images/fg11.jpg","Scam",7,"artificial",1,"Older"
"3983","909530","resources/real_fg_memory_images/orig28.jpg","Scam",8,"real",1,"Older"
"3984","909530","resources/real_fg_memory_images/fg6.jpg","Neutral",6,"artificial",0,"Older"
"3985","909530","resources/real_fg_memory_images/fg5.jpg","Neutral",9,"artificial",0,"Older"
"3986","909530","resources/real_fg_memory_images/orig21.jpg","Neutral",10,"real",1,"Older"
"3987","909530","resources/real_fg_memory_images/orig23.jpg","Neutral",7,"real",1,"Older"
"3988","909530","resources/real_fg_memory_images/orig19.jpg","Neutral",8,"real",1,"Older"
"3989","909530","resources/real_fg_memory_images/orig20.jpg","Neutral",8,"real",0,"Older"
"3990","909530","resources/real_fg_memory_images/orig22.jpg","Neutral",10,"real",1,"Older"
"3991","909530","resources/real_fg_memory_images/fg9.jpg","Scam",5,"artificial",1,"Older"
"3992","909530","resources/real_fg_memory_images/fg8.jpg","Scam",10,"artificial",1,"Older"
"3993","909530","resources/real_fg_memory_images/fg12.jpg","Scam",6,"artificial",1,"Older"
"3994","909530","resources/real_fg_memory_images/fg10.jpg","Scam",10,"artificial",1,"Older"
"3995","909530","resources/real_fg_memory_images/fg2.jpg","Neutral",10,"artificial",1,"Older"
"3996","909530","resources/real_fg_memory_images/fg7.jpg","Scam",7,"artificial",0,"Older"
"3997","909530","resources/real_fg_memory_images/orig24.jpg","Neutral",10,"real",1,"Older"
"3998","909530","resources/real_fg_memory_images/fg4.jpg","Neutral",7,"artificial",1,"Older"
"3999","909530","resources/real_fg_memory_images/orig26.jpg","Scam",10,"real",1,"Older"
"4000","909530","resources/real_fg_memory_images/orig30.jpg","Scam",10,"real",1,"Older"
"4001","909530","resources/real_fg_memory_images/orig29.jpg","Scam",10,"real",1,"Older"
"4002","909530","resources/real_fg_memory_images/fg3.jpg","Neutral",8,"artificial",1,"Older"
"4003","909530","resources/real_fg_memory_images/orig25.jpg","Scam",8,"real",0,"Older"
"4004","909530","resources/real_fg_memory_images/orig27.jpg","Scam",10,"real",1,"Older"
"4005","909530","resources/real_fg_memory_images/fg1.jpg","Neutral",4,"artificial",1,"Older"
"4006","966235","resources/real_fg_memory_images/fg2.jpg","Neutral",5,"artificial",0,"Older"
"4007","966235","resources/real_fg_memory_images/orig28.jpg","Scam",10,"real",0,"Older"
"4008","966235","resources/real_fg_memory_images/fg3.jpg","Neutral",9,"artificial",1,"Older"
"4009","966235","resources/real_fg_memory_images/orig20.jpg","Neutral",5,"real",0,"Older"
"4010","966235","resources/real_fg_memory_images/fg12.jpg","Scam",6,"artificial",0,"Older"
"4011","966235","resources/real_fg_memory_images/orig19.jpg","Neutral",4,"real",0,"Older"
"4012","966235","resources/real_fg_memory_images/orig30.jpg","Scam",6,"real",1,"Older"
"4013","966235","resources/real_fg_memory_images/fg11.jpg","Scam",5,"artificial",1,"Older"
"4014","966235","resources/real_fg_memory_images/fg1.jpg","Neutral",8,"artificial",1,"Older"
"4015","966235","resources/real_fg_memory_images/orig24.jpg","Neutral",8,"real",1,"Older"
"4016","966235","resources/real_fg_memory_images/fg9.jpg","Scam",6,"artificial",0,"Older"
"4017","966235","resources/real_fg_memory_images/orig22.jpg","Neutral",8,"real",0,"Older"
"4018","966235","resources/real_fg_memory_images/orig26.jpg","Scam",8,"real",1,"Older"
"4019","966235","resources/real_fg_memory_images/fg5.jpg","Neutral",8,"artificial",1,"Older"
"4020","966235","resources/real_fg_memory_images/fg8.jpg","Scam",8,"artificial",0,"Older"
"4021","966235","resources/real_fg_memory_images/orig23.jpg","Neutral",8,"real",0,"Older"
"4022","966235","resources/real_fg_memory_images/orig27.jpg","Scam",5,"real",1,"Older"
"4023","966235","resources/real_fg_memory_images/fg10.jpg","Scam",7,"artificial",0,"Older"
"4024","966235","resources/real_fg_memory_images/fg7.jpg","Scam",8,"artificial",0,"Older"
"4025","966235","resources/real_fg_memory_images/orig29.jpg","Scam",5,"real",0,"Older"
"4026","966235","resources/real_fg_memory_images/fg4.jpg","Neutral",8,"artificial",0,"Older"
"4027","966235","resources/real_fg_memory_images/orig25.jpg","Scam",5,"real",0,"Older"
"4028","011861","resources/real_fg_memory_images/fg19.jpg","Neutral",8,"artificial",0,"Older"
"4029","011861","resources/real_fg_memory_images/orig6.jpg","Neutral",8,"real",1,"Older"
"4030","011861","resources/real_fg_memory_images/orig2.jpg","Neutral",9,"real",0,"Older"
"4031","011861","resources/real_fg_memory_images/fg27.jpg","Scam",9,"artificial",0,"Older"
"4032","011861","resources/real_fg_memory_images/orig10.jpg","Scam",10,"real",1,"Older"
"4033","011861","resources/real_fg_memory_images/fg20.jpg","Neutral",10,"artificial",1,"Older"
"4034","011861","resources/real_fg_memory_images/orig12.jpg","Scam",9,"real",1,"Older"
"4035","011861","resources/real_fg_memory_images/fg26.jpg","Scam",9,"artificial",1,"Older"
"4036","011861","resources/real_fg_memory_images/orig5.jpg","Neutral",9,"real",0,"Older"
"4037","011861","resources/real_fg_memory_images/orig1.jpg","Neutral",8,"real",1,"Older"
"4038","011861","resources/real_fg_memory_images/orig11.jpg","Scam",9,"real",0,"Older"
"4039","011861","resources/real_fg_memory_images/fg29.jpg","Scam",8,"artificial",0,"Older"
"4040","011861","resources/real_fg_memory_images/orig7.jpg","Scam",9,"real",0,"Older"
"4041","011861","resources/real_fg_memory_images/fg22.jpg","Neutral",10,"artificial",1,"Older"
"4042","011861","resources/real_fg_memory_images/orig9.jpg","Scam",9,"real",1,"Older"
"4043","011861","resources/real_fg_memory_images/fg30.jpg","Scam",10,"artificial",0,"Older"
"4044","011861","resources/real_fg_memory_images/fg28.jpg","Scam",10,"artificial",0,"Older"
"4045","011861","resources/real_fg_memory_images/fg23.jpg","Neutral",10,"artificial",0,"Older"
"4046","011861","resources/real_fg_memory_images/fg25.jpg","Scam",9,"artificial",0,"Older"
"4047","011861","resources/real_fg_memory_images/fg21.jpg","Neutral",8,"artificial",0,"Older"
"4048","011861","resources/real_fg_memory_images/orig4.jpg","Neutral",8,"real",1,"Older"
"4049","011861","resources/real_fg_memory_images/orig3.jpg","Neutral",10,"real",1,"Older"
"4050","011861","resources/real_fg_memory_images/orig8.jpg","Scam",10,"real",1,"Older"
"4051","011861","resources/real_fg_memory_images/fg24.jpg","Neutral",8,"artificial",1,"Older"
"4052","044533","resources/real_fg_memory_images/orig4.jpg","Neutral",8,"real",1,"Older"
"4053","044533","resources/real_fg_memory_images/orig12.jpg","Scam",7,"real",0,"Older"
"4054","044533","resources/real_fg_memory_images/fg22.jpg","Neutral",8,"artificial",0,"Older"
"4055","044533","resources/real_fg_memory_images/orig6.jpg","Neutral",6,"real",1,"Older"
"4056","044533","resources/real_fg_memory_images/orig5.jpg","Neutral",7,"real",0,"Older"
"4057","044533","resources/real_fg_memory_images/orig7.jpg","Scam",8,"real",1,"Older"
"4058","044533","resources/real_fg_memory_images/fg25.jpg","Scam",10,"artificial",1,"Older"
"4059","044533","resources/real_fg_memory_images/fg20.jpg","Neutral",9,"artificial",0,"Older"
"4060","044533","resources/real_fg_memory_images/fg21.jpg","Neutral",7,"artificial",1,"Older"
"4061","044533","resources/real_fg_memory_images/orig3.jpg","Neutral",10,"real",1,"Older"
"4062","044533","resources/real_fg_memory_images/orig10.jpg","Scam",6,"real",1,"Older"
"4063","044533","resources/real_fg_memory_images/orig2.jpg","Neutral",7,"real",1,"Older"
"4064","044533","resources/real_fg_memory_images/orig11.jpg","Scam",9,"real",1,"Older"
"4065","044533","resources/real_fg_memory_images/fg19.jpg","Neutral",7,"artificial",1,"Older"
"4066","044533","resources/real_fg_memory_images/orig8.jpg","Scam",9,"real",1,"Older"
"4067","044533","resources/real_fg_memory_images/fg26.jpg","Scam",9,"artificial",1,"Older"
"4068","044533","resources/real_fg_memory_images/fg24.jpg","Neutral",6,"artificial",0,"Older"
"4069","044533","resources/real_fg_memory_images/orig9.jpg","Scam",7,"real",1,"Older"
"4070","044533","resources/real_fg_memory_images/fg30.jpg","Scam",8,"artificial",1,"Older"
"4071","044533","resources/real_fg_memory_images/fg27.jpg","Scam",9,"artificial",1,"Older"
"4072","044533","resources/real_fg_memory_images/fg23.jpg","Neutral",7,"artificial",0,"Older"
"4073","044533","resources/real_fg_memory_images/fg29.jpg","Scam",9,"artificial",1,"Older"
"4074","044533","resources/real_fg_memory_images/fg28.jpg","Scam",9,"artificial",1,"Older"
"4075","044533","resources/real_fg_memory_images/orig1.jpg","Neutral",6,"real",1,"Older"
"4076","059179","resources/real_fg_memory_images/fg26.jpg","Scam",10,"artificial",1,"Older"
"4077","059179","resources/real_fg_memory_images/orig4.jpg","Neutral",5,"real",0,"Older"
"4078","059179","resources/real_fg_memory_images/orig11.jpg","Scam",6,"real",0,"Older"
"4079","059179","resources/real_fg_memory_images/fg21.jpg","Neutral",8,"artificial",1,"Older"
"4080","059179","resources/real_fg_memory_images/fg22.jpg","Neutral",5,"artificial",0,"Older"
"4081","059179","resources/real_fg_memory_images/fg24.jpg","Neutral",6,"artificial",1,"Older"
"4082","059179","resources/real_fg_memory_images/fg20.jpg","Neutral",6,"artificial",1,"Older"
"4083","059179","resources/real_fg_memory_images/orig7.jpg","Scam",10,"real",1,"Older"
"4084","059179","resources/real_fg_memory_images/orig8.jpg","Scam",10,"real",1,"Older"
"4085","059179","resources/real_fg_memory_images/fg23.jpg","Neutral",9,"artificial",1,"Older"
"4086","059179","resources/real_fg_memory_images/orig3.jpg","Neutral",10,"real",1,"Older"
"4087","059179","resources/real_fg_memory_images/fg30.jpg","Scam",9,"artificial",1,"Older"
"4088","059179","resources/real_fg_memory_images/orig12.jpg","Scam",10,"real",1,"Older"
"4089","059179","resources/real_fg_memory_images/orig1.jpg","Neutral",7,"real",1,"Older"
"4090","059179","resources/real_fg_memory_images/orig10.jpg","Scam",10,"real",1,"Older"
"4091","059179","resources/real_fg_memory_images/orig2.jpg","Neutral",7,"real",0,"Older"
"4092","059179","resources/real_fg_memory_images/fg19.jpg","Neutral",5,"artificial",0,"Older"
"4093","059179","resources/real_fg_memory_images/fg29.jpg","Scam",9,"artificial",1,"Older"
"4094","059179","resources/real_fg_memory_images/fg25.jpg","Scam",9,"artificial",1,"Older"
"4095","059179","resources/real_fg_memory_images/orig5.jpg","Neutral",10,"real",0,"Older"
"4096","059179","resources/real_fg_memory_images/fg28.jpg","Scam",6,"artificial",0,"Older"
"4097","059179","resources/real_fg_memory_images/orig9.jpg","Scam",9,"real",1,"Older"
"4098","059179","resources/real_fg_memory_images/orig6.jpg","Neutral",10,"real",1,"Older"
"4099","059179","resources/real_fg_memory_images/fg27.jpg","Scam",10,"artificial",1,"Older"
"4100","080628","resources/real_fg_memory_images/orig6.jpg","Neutral",7,"real",1,"Older"
"4101","080628","resources/real_fg_memory_images/fg28.jpg","Scam",6,"artificial",1,"Older"
"4102","080628","resources/real_fg_memory_images/fg23.jpg","Neutral",3,"artificial",0,"Older"
"4103","080628","resources/real_fg_memory_images/fg26.jpg","Scam",7,"artificial",1,"Older"
"4104","080628","resources/real_fg_memory_images/orig1.jpg","Neutral",9,"real",1,"Older"
"4105","080628","resources/real_fg_memory_images/fg21.jpg","Neutral",2,"artificial",1,"Older"
"4106","080628","resources/real_fg_memory_images/orig7.jpg","Scam",2,"real",1,"Older"
"4107","080628","resources/real_fg_memory_images/fg24.jpg","Neutral",1,"artificial",1,"Older"
"4108","080628","resources/real_fg_memory_images/fg20.jpg","Neutral",3,"artificial",1,"Older"
"4109","080628","resources/real_fg_memory_images/orig12.jpg","Scam",4,"real",1,"Older"
"4110","080628","resources/real_fg_memory_images/fg29.jpg","Scam",2,"artificial",1,"Older"
"4111","080628","resources/real_fg_memory_images/orig4.jpg","Neutral",8,"real",1,"Older"
"4112","080628","resources/real_fg_memory_images/fg30.jpg","Scam",7,"artificial",1,"Older"
"4113","080628","resources/real_fg_memory_images/orig11.jpg","Scam",8,"real",1,"Older"
"4114","080628","resources/real_fg_memory_images/fg25.jpg","Scam",3,"artificial",0,"Older"
"4115","080628","resources/real_fg_memory_images/fg27.jpg","Scam",2,"artificial",1,"Older"
"4116","080628","resources/real_fg_memory_images/fg19.jpg","Neutral",4,"artificial",1,"Older"
"4117","080628","resources/real_fg_memory_images/orig5.jpg","Neutral",2,"real",0,"Older"
"4118","080628","resources/real_fg_memory_images/orig10.jpg","Scam",9,"real",1,"Older"
"4119","080628","resources/real_fg_memory_images/orig8.jpg","Scam",8,"real",1,"Older"
"4120","080628","resources/real_fg_memory_images/orig9.jpg","Scam",5,"real",0,"Older"
"4121","080628","resources/real_fg_memory_images/fg22.jpg","Neutral",9,"artificial",1,"Older"
"4122","080628","resources/real_fg_memory_images/orig3.jpg","Neutral",9,"real",1,"Older"
"4123","080628","resources/real_fg_memory_images/orig2.jpg","Neutral",7,"real",1,"Older"
"4124","154362","resources/real_fg_memory_images/orig7.jpg","Scam",10,"real",1,"Older"
"4125","154362","resources/real_fg_memory_images/orig2.jpg","Neutral",6,"real",0,"Older"
"4126","154362","resources/real_fg_memory_images/orig4.jpg","Neutral",9,"real",1,"Older"
"4127","154362","resources/real_fg_memory_images/orig12.jpg","Scam",10,"real",1,"Older"
"4128","154362","resources/real_fg_memory_images/orig5.jpg","Neutral",9,"real",1,"Older"
"4129","154362","resources/real_fg_memory_images/orig8.jpg","Scam",10,"real",1,"Older"
"4130","154362","resources/real_fg_memory_images/orig9.jpg","Scam",9,"real",1,"Older"
"4131","154362","resources/real_fg_memory_images/orig11.jpg","Scam",10,"real",1,"Older"
"4132","154362","resources/real_fg_memory_images/fg30.jpg","Scam",10,"artificial",1,"Older"
"4133","154362","resources/real_fg_memory_images/orig1.jpg","Neutral",8,"real",0,"Older"
"4134","154362","resources/real_fg_memory_images/orig10.jpg","Scam",10,"real",1,"Older"
"4135","154362","resources/real_fg_memory_images/fg25.jpg","Scam",10,"artificial",0,"Older"
"4136","154362","resources/real_fg_memory_images/fg27.jpg","Scam",10,"artificial",1,"Older"
"4137","154362","resources/real_fg_memory_images/fg28.jpg","Scam",10,"artificial",1,"Older"
"4138","154362","resources/real_fg_memory_images/orig6.jpg","Neutral",10,"real",1,"Older"
"4139","154362","resources/real_fg_memory_images/fg24.jpg","Neutral",10,"artificial",1,"Older"
"4140","154362","resources/real_fg_memory_images/fg21.jpg","Neutral",9,"artificial",0,"Older"
"4141","154362","resources/real_fg_memory_images/fg29.jpg","Scam",10,"artificial",1,"Older"
